Iteration	CPUTime	PhysTime	Travels
3360	2119	140.928298	24.7566918
3361	2119	140.970265	24.7640598
3362	2120	141	24.7714279
3363	2121	141.04196	24.7787959
3364	2121	141.083918	24.786164
3365	2122	141.125878	24.7935321
3366	2123	141.167841	24.8009001
3367	2123	141.209809	24.8082682
3368	2124	141.251785	24.8156363
3369	2125	141.29377	24.8230043
3370	2125	141.335767	24.8303724
3371	2126	141.377777	24.8377404
3372	2127	141.419802	24.8451085
3373	2127	141.461844	24.8524766
3374	2128	141.503905	24.8598446
3375	2129	141.545986	24.8672127
3376	2129	141.58809	24.8745808
3377	2130	141.63022	24.8819488
3378	2131	141.672375	24.8893169
3379	2131	141.714558	24.896685
3380	2132	141.756771	24.904053
3381	2133	141.799016	24.9114211
3382	2133	141.841292	24.9187891
3383	2134	141.883604	24.9261572
3384	2135	141.925951	24.9335253
3385	2135	141.968335	24.9408933
3386	2136	142	24.9482614
3387	2137	142.042453	24.9556295
3388	2137	142.084945	24.9629975
3389	2138	142.127479	24.9703656
3390	2139	142.170055	24.9777336
3391	2139	142.212675	24.9851017
3392	2140	142.255339	24.9924698
3393	2141	142.298048	24.9998378
3394	2141	142.340803	25.0072059
3395	2142	142.383605	25.014574
3396	2143	142.426453	25.021942
3397	2143	142.46935	25.0293101
3398	2144	142.51224	25.0366781
3399	2145	142.555081	25.0440462
3400	2145	142.597875	25.0514143
3401	2146	142.640621	25.0587823
3402	2147	142.68332	25.0661504
3403	2148	142.725974	25.0735185
3404	2148	142.768582	25.0808865
3405	2149	142.811145	25.0882546
3406	2149	142.853665	25.0956227
3407	2150	142.896142	25.1029907
3408	2151	142.938577	25.1103588
3409	2151	142.980972	25.1177268
3410	2152	143	25.1250949
3411	2153	143.042337	25.132463
3412	2154	143.084636	25.139831
3413	2154	143.126899	25.1471991
3414	2155	143.169127	25.1545672
3415	2156	143.211322	25.1619352
3416	2156	143.253484	25.1693033
3417	2157	143.295616	25.1766713
3418	2158	143.337717	25.1840394
3419	2158	143.379791	25.1914075
3420	2159	143.421838	25.1987755
3421	2160	143.463862	25.2061436
3422	2160	143.505863	25.2135117
3423	2161	143.547843	25.2208797
3424	2162	143.589803	25.2282478
3425	2162	143.631746	25.2356158
3426	2163	143.673673	25.2429839
3427	2163	143.715588	25.250352
3428	2164	143.757492	25.25772
3429	2165	143.799387	25.2650881
3430	2165	143.841275	25.2724562
3431	2166	143.883159	25.2798242
3432	2167	143.925038	25.2871923
3433	2167	143.966917	25.2945604
3434	2168	144	25.3019284
3435	2169	144.041882	25.3092965
3436	2169	144.083769	25.3166645
3437	2170	144.125663	25.3240326
3438	2171	144.167566	25.3314007
3439	2171	144.20948	25.3387687
3440	2172	144.251408	25.3461368
3441	2173	144.29335	25.3535049
3442	2173	144.335308	25.3608729
3443	2174	144.377285	25.368241
3444	2175	144.419282	25.375609
3445	2175	144.461302	25.3829771
3446	2176	144.503345	25.3903452
3447	2177	144.545415	25.3977132
3448	2177	144.587512	25.4050813
3449	2178	144.629639	25.4124494
3450	2179	144.671797	25.4198174
3451	2179	144.713987	25.4271855
3452	2180	144.756211	25.4345536
3453	2181	144.79847	25.4419216
3454	2182	144.840765	25.4492897
3455	2182	144.883099	25.4566577
3456	2183	144.925473	25.4640258
3457	2184	144.967886	25.4713939
3458	2184	145	25.4787619
3459	2185	145.042487	25.48613
3460	2186	145.085017	25.4934981
3461	2186	145.127591	25.5008661
3462	2187	145.17021	25.5082342
3463	2188	145.212875	25.5156022
3464	2188	145.255586	25.5229703
3465	2189	145.298344	25.5303384
3466	2190	145.341148	25.5377064
3467	2190	145.384001	25.5450745
3468	2191	145.426902	25.5524426
3469	2192	145.469788	25.5598106
3470	2192	145.512627	25.5671787
3471	2193	145.555419	25.5745467
3472	2194	145.598164	25.5819148
3473	2194	145.640864	25.5892829
3474	2195	145.683518	25.5966509
3475	2196	145.726128	25.604019
3476	2196	145.768696	25.6113871
3477	2197	145.811221	25.6187551
3478	2198	145.853705	25.6261232
3479	2199	145.896149	25.6334913
3480	2199	145.938555	25.6408593
3481	2200	145.980924	25.6482274
3482	2201	146	25.6555954
3483	2201	146.042316	25.6629635
3484	2202	146.084598	25.6703316
3485	2203	146.126847	25.6776996
3486	2203	146.169065	25.6850677
3487	2204	146.211251	25.6924358
3488	2205	146.25341	25.6998038
3489	2205	146.295542	25.7071719
3490	2206	146.337649	25.7145399
3491	2207	146.379734	25.721908
3492	2207	146.421797	25.7292761
3493	2208	146.463841	25.7366441
3494	2209	146.505866	25.7440122
3495	2209	146.547876	25.7513803
3496	2210	146.589873	25.7587483
3497	2211	146.631858	25.7661164
3498	2211	146.673834	25.7734844
3499	2212	146.715804	25.7808525
3500	2213	146.757767	25.7882206
3501	2213	146.799727	25.7955886
3502	2214	146.841685	25.8029567
3503	2215	146.883644	25.8103248
3504	2215	146.925606	25.8176928
3505	2216	146.967573	25.8250609
3506	2217	147	25.832429
3507	2218	147.041982	25.839797
3508	2218	147.083974	25.8471651
3509	2219	147.125979	25.8545331
3510	2220	147.167999	25.8619012
3511	2220	147.210034	25.8692693
3512	2221	147.252088	25.8766373
3513	2222	147.294162	25.8840054
3514	2222	147.336259	25.8913735
3515	2223	147.378379	25.8987415
3516	2224	147.420525	25.9061096
3517	2224	147.462698	25.9134776
3518	2225	147.504901	25.9208457
3519	2226	147.547135	25.9282138
3520	2226	147.5894	25.9355818
3521	2227	147.6317	25.9429499
3522	2228	147.674035	25.950318
3523	2228	147.716406	25.957686
3524	2229	147.758815	25.9650541
3525	2230	147.801265	25.9724222
3526	2230	147.843753	25.9797902
3527	2231	147.886284	25.9871583
3528	2232	147.928857	25.9945263
3529	2233	147.971473	26.0018944
3530	2233	148	26.0092625
3531	2234	148.042691	26.0166305
3532	2235	148.085427	26.0239986
3533	2235	148.12821	26.0313667
3534	2236	148.171039	26.0387347
3535	2237	148.213916	26.0461028
3536	2237	148.256825	26.0534708
3537	2238	148.299686	26.0608389
3538	2239	148.3425	26.068207
3539	2239	148.385265	26.075575
3540	2240	148.427984	26.0829431
3541	2241	148.470656	26.0903112
3542	2241	148.513282	26.0976792
3543	2242	148.555864	26.1050473
3544	2243	148.598401	26.1124153
3545	2243	148.640895	26.1197834
3546	2244	148.683347	26.1271515
3547	2245	148.725758	26.1345195
3548	2245	148.768129	26.1418876
3549	2246	148.810461	26.1492557
3550	2247	148.852756	26.1566237
3551	2247	148.895014	26.1639918
3552	2248	148.937238	26.1713599
3553	2249	148.979429	26.1787279
3554	2249	149	26.186096
3555	2250	149.042142	26.193464
3556	2251	149.084253	26.2008321
3557	2251	149.126336	26.2082002
3558	2252	149.168392	26.2155682
3559	2253	149.210424	26.2229363
3560	2253	149.252432	26.2303044
3561	2254	149.29442	26.2376724
3562	2255	149.336388	26.2450405
3563	2255	149.378337	26.2524085
3564	2256	149.42027	26.2597766
3565	2257	149.46219	26.2671447
3566	2257	149.504098	26.2745127
3567	2258	149.545996	26.2818808
3568	2259	149.587887	26.2892489
3569	2259	149.629772	26.2966169
3570	2260	149.671653	26.303985
3571	2261	149.713531	26.3113531
3572	2261	149.75541	26.3187211
3573	2262	149.797292	26.3260892
3574	2263	149.839178	26.3334572
3575	2263	149.881071	26.3408253
3576	2264	149.922972	26.3481934
3577	2265	149.964885	26.3555614
3578	2265	150	26.3629295
3579	2266	150.041937	26.3702976
3580	2267	150.08389	26.3776656
3581	2267	150.12586	26.3850337
3582	2268	150.167851	26.3924017
3583	2269	150.209863	26.3997698
3584	2269	150.251899	26.4071379
3585	2270	150.29396	26.4145059
3586	2271	150.336048	26.421874
3587	2271	150.378165	26.4292421
3588	2272	150.420313	26.4366101
3589	2273	150.462492	26.4439782
3590	2273	150.504705	26.4513462
3591	2274	150.546953	26.4587143
3592	2275	150.589236	26.4660824
3593	2275	150.631558	26.4734504
3594	2276	150.673918	26.4808185
3595	2277	150.716319	26.4881866
3596	2278	150.75876	26.4955546
3597	2278	150.801244	26.5029227
3598	2279	150.84377	26.5102908
3599	2280	150.886341	26.5176588
3600	2280	150.928956	26.5250269
3601	2281	150.971617	26.5323949
3602	2282	151	26.539763
3603	2282	151.042738	26.5471311
3604	2283	151.085523	26.5544991
3605	2284	151.128356	26.5618672
3606	2284	151.171237	26.5692353
3607	2285	151.214142	26.5766033
3608	2286	151.257	26.5839714
3609	2286	151.29981	26.5913394
3610	2287	151.342574	26.5987075
3611	2288	151.385292	26.6060756
3612	2288	151.427965	26.6134436
3613	2289	151.470593	26.6208117
3614	2290	151.513177	26.6281798
3615	2290	151.55572	26.6355478
3616	2291	151.598221	26.6429159
3617	2292	151.640682	26.6502839
3618	2292	151.683104	26.657652
3619	2293	151.725487	26.6650201
3620	2294	151.767834	26.6723881
3621	2295	151.810146	26.6797562
3622	2295	151.852424	26.6871243
3623	2296	151.894669	26.6944923
3624	2297	151.936883	26.7018604
3625	2297	151.979066	26.7092285
3626	2298	152	26.7165965
3627	2299	152.042142	26.7239646
3628	2299	152.084258	26.7313326
3629	2300	152.126352	26.7387007
3630	2301	152.168423	26.7460688
3631	2301	152.210474	26.7534368
3632	2302	152.252506	26.7608049
3633	2303	152.294522	26.768173
3634	2303	152.336524	26.775541
3635	2304	152.378514	26.7829091
3636	2305	152.420494	26.7902771
3637	2305	152.462466	26.7976452
3638	2306	152.504431	26.8050133
3639	2307	152.546392	26.8123813
3640	2307	152.588351	26.8197494
3641	2308	152.63031	26.8271175
3642	2308	152.67227	26.8344855
3643	2309	152.714236	26.8418536
3644	2310	152.756207	26.8492217
3645	2310	152.798188	26.8565897
3646	2311	152.840179	26.8639578
3647	2312	152.882182	26.8713258
3648	2313	152.9242	26.8786939
3649	2313	152.966233	26.886062
3650	2314	153	26.89343
3651	2315	153.042067	26.9007981
3652	2315	153.084156	26.9081662
3653	2316	153.126269	26.9155342
3654	2317	153.168406	26.9229023
3655	2317	153.21057	26.9302703
3656	2318	153.252763	26.9376384
3657	2319	153.294986	26.9450065
3658	2319	153.337241	26.9523745
3659	2320	153.37953	26.9597426
3660	2321	153.421853	26.9671107
3661	2322	153.464212	26.9744787
3662	2322	153.506609	26.9818468
3663	2323	153.549045	26.9892148
3664	2324	153.591521	26.9965829
3665	2324	153.634038	27.003951
3666	2325	153.676597	27.011319
3667	2326	153.719199	27.0186871
3668	2326	153.761844	27.0260552
3669	2327	153.804535	27.0334232
3670	2328	153.84727	27.0407913
3671	2328	153.890053	27.0481594
3672	2329	153.932882	27.0555274
3673	2330	153.975759	27.0628955
3674	2330	154	27.0702635
3675	2331	154.042882	27.0776316
3676	2332	154.085716	27.0849997
3677	2332	154.128502	27.0923677
3678	2333	154.171241	27.0997358
3679	2334	154.213933	27.1071039
3680	2334	154.256579	27.1144719
3681	2335	154.299181	27.12184
3682	2336	154.341738	27.129208
3683	2336	154.384251	27.1365761
3684	2337	154.426723	27.1439442
3685	2338	154.469152	27.1513122
3686	2338	154.511541	27.1586803
3687	2339	154.553891	27.1660484
3688	2340	154.596202	27.1734164
3689	2340	154.638477	27.1807845
3690	2341	154.680716	27.1881525
3691	2342	154.722922	27.1955206
3692	2342	154.765095	27.2028887
3693	2343	154.807236	27.2102567
3694	2344	154.849346	27.2176248
3695	2344	154.891428	27.2249929
3696	2345	154.933484	27.2323609
3697	2346	154.975514	27.239729
3698	2346	155	27.2470971
3699	2347	155.041994	27.2544651
3700	2348	155.083967	27.2618332
3701	2349	155.125922	27.2692012
3702	2349	155.16786	27.2765693
3703	2350	155.209784	27.2839374
3704	2351	155.251696	27.2913054
3705	2351	155.293598	27.2986735
3706	2352	155.335491	27.3060416
3707	2353	155.377378	27.3134096
3708	2353	155.419259	27.3207777
3709	2354	155.461138	27.3281457
3710	2355	155.503017	27.3355138
3711	2355	155.544897	27.3428819
3712	2356	155.586782	27.3502499
3713	2357	155.628672	27.357618
3714	2357	155.67057	27.3649861
3715	2358	155.712478	27.3723541
3716	2359	155.754399	27.3797222
3717	2359	155.796333	27.3870903
3718	2360	155.838283	27.3944583
3719	2361	155.88025	27.4018264
3720	2361	155.922237	27.4091944
3721	2362	155.964244	27.4165625
3722	2363	156	27.4239306
3723	2363	156.042052	27.4312986
3724	2364	156.084131	27.4386667
3725	2365	156.126238	27.4460348
3726	2365	156.168375	27.4534028
3727	2366	156.210544	27.4607709
3728	2367	156.252745	27.4681389
3729	2368	156.294981	27.475507
3730	2368	156.337253	27.4828751
3731	2369	156.379562	27.4902431
3732	2370	156.421909	27.4976112
3733	2370	156.464296	27.5049793
3734	2371	156.506723	27.5123473
3735	2372	156.549193	27.5197154
3736	2372	156.591705	27.5270834
3737	2373	156.634261	27.5344515
3738	2374	156.676861	27.5418196
3739	2375	156.719506	27.5491876
3740	2375	156.762198	27.5565557
3741	2376	156.804936	27.5639238
3742	2377	156.847722	27.5712918
3743	2377	156.890554	27.5786599
3744	2378	156.933435	27.586028
3745	2379	156.976341	27.593396
3746	2379	157	27.6007641
3747	2380	157.042832	27.6081321
3748	2381	157.085617	27.6155002
3749	2381	157.128355	27.6228683
3750	2382	157.171048	27.6302363
3751	2383	157.213696	27.6376044
3752	2383	157.256299	27.6449725
3753	2384	157.298861	27.6523405
3754	2385	157.34138	27.6597086
3755	2385	157.383859	27.6670766
3756	2386	157.426297	27.6744447
3757	2387	157.468698	27.6818128
3758	2387	157.511062	27.6891808
3759	2388	157.55339	27.6965489
3760	2389	157.595682	27.703917
3761	2389	157.637942	27.711285
3762	2390	157.68017	27.7186531
3763	2391	157.722368	27.7260212
3764	2391	157.764536	27.7333892
3765	2392	157.806677	27.7407573
3766	2393	157.848792	27.7481253
3767	2393	157.890885	27.7554934
3768	2394	157.932955	27.7628615
3769	2395	157.975006	27.7702295
3770	2395	158	27.7775976
3771	2396	158.042022	27.7849657
3772	2397	158.084028	27.7923337
3773	2398	158.126022	27.7997018
3774	2398	158.168006	27.8070698
3775	2399	158.20998	27.8144379
3776	2400	158.251948	27.821806
3777	2400	158.293912	27.829174
3778	2401	158.335872	27.8365421
3779	2401	158.377831	27.8439102
3780	2402	158.41979	27.8512782
3781	2403	158.461755	27.8586463
3782	2403	158.503724	27.8660143
3783	2404	158.545702	27.8733824
3784	2405	158.587689	27.8807505
3785	2406	158.629689	27.8881185
3786	2406	158.671701	27.8954866
3787	2407	158.713729	27.9028547
3788	2408	158.755774	27.9102227
3789	2408	158.797839	27.9175908
3790	2409	158.839924	27.9249589
3791	2410	158.882033	27.9323269
3792	2410	158.924166	27.939695
3793	2411	158.966327	27.947063
3794	2412	159	27.9544311
3795	2412	159.042213	27.9617992
3796	2413	159.084456	27.9691672
3797	2414	159.126733	27.9765353
3798	2414	159.169043	27.9839034
3799	2415	159.21139	27.9912714
3800	2416	159.253772	27.9986395
3801	2416	159.296194	28.0060075
3802	2417	159.338655	28.0133756
3803	2418	159.381157	28.0207437
3804	2418	159.423701	28.0281117
3805	2419	159.466287	28.0354798
3806	2420	159.508916	28.0428479
3807	2420	159.551591	28.0502159
3808	2421	159.59431	28.057584
3809	2422	159.637076	28.064952
3810	2422	159.679888	28.0723201
3811	2423	159.722748	28.0796882
3812	2424	159.765654	28.0870562
3813	2424	159.808533	28.0944243
3814	2425	159.851364	28.1017924
3815	2426	159.894146	28.1091604
3816	2427	159.936882	28.1165285
3817	2427	159.979571	28.1238966
3818	2428	160	28.1312646
