Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
181	97	8.2	1.45818098	6.51448155	6.58248721	6.51448155	6.68875384	0.174272288	1.91347532	0	0	0	0	0	3
182	98	8.27748944	1.46623723	6.51410877	6.58006724	6.51410877	6.68243117	0.168322403	1.91347532	0	0	0	0	0	3
183	98	8.3	1.47429347	6.51220222	6.57703775	6.51220222	6.67919134	0.166989121	1.91347532	0	0	0	0	0	3
184	98	8.37750571	1.48234972	6.51173301	6.57472109	6.51173301	6.67310731	0.161374302	1.91347532	0	0	0	0	0	3
185	99	8.4	1.49040597	6.50992879	6.57181265	6.50992879	6.66982047	0.159891684	1.91347532	0	0	0	0	0	3
186	99	8.47748317	1.49846222	6.50965794	6.56960276	6.50965794	6.66400869	0.154350758	1.91347532	0	0	0	0	0	3
187	100	8.5	1.50651847	6.5078601	6.56681452	6.5078601	6.66078897	0.152928874	1.91347532	0	0	0	0	0	3
188	100	8.57749522	1.51457472	6.50766904	6.56470647	6.50766904	6.65535097	0.147681922	1.91347532	0	0	0	0	0	3
189	100	8.6	1.52263097	6.50591796	6.56203319	6.50591796	6.65214733	0.146229363	1.91347532	0	0	0	0	0	3
190	101	8.67749776	1.53068721	6.50587759	6.56002527	6.50587759	6.64708709	0.141209496	1.91347532	0	0	0	0	0	3
191	101	8.7	1.53874346	6.50412714	6.5574619	6.50412714	6.64390989	0.139782745	1.91347532	0	0	0	0	0	3
192	102	8.7774983	1.54679971	6.50405197	6.55554681	6.50405197	6.63900341	0.134951441	1.91347532	0	0	0	0	0	3
193	102	8.8	1.55485596	6.50237171	6.55309219	6.50237171	6.63591632	0.133544607	1.91347532	0	0	0	0	0	3
194	102	8.87748276	1.56291221	6.50254189	6.55127308	6.50237171	6.63124234	0.12887063	1.91347532	0	0	0	0	0	3
195	103	8.9	1.57096846	6.5008435	6.54892493	6.5008435	6.62822435	0.127380851	1.91347532	0	0	0	0	0	3
196	103	8.97750325	1.5790247	6.50103397	6.54719496	6.5008435	6.62361416	0.122770654	1.91347532	0	0	0	0	0	3
197	104	9	1.58708095	6.49934518	6.5449537	6.49934518	6.6206167	0.121271514	1.91347532	0	0	0	0	0	3
198	104	9.07748801	1.5951372	6.49974267	6.5433152	6.49934518	6.61628182	0.116936642	1.91347532	0	0	0	0	0	3
199	104	9.1	1.60319345	6.49811733	6.54117836	6.49811733	6.61332631	0.115208971	1.91347532	0	0	0	0	0	3
200	105	9.17749858	1.6112497	6.49848889	6.53962625	6.49811733	6.60923135	0.111114019	1.91347532	0	0	0	0	0	3
201	105	9.2	1.61930595	6.49680491	6.53759027	6.49680491	6.6063418	0.109536885	1.91347532	0	0	0	0	0	3
202	106	9.27749213	1.6273622	6.49737823	6.53612258	6.49680491	6.60256959	0.105764679	1.91347532	0	0	0	0	0	3
203	106	9.3	1.63541844	6.49572226	6.53418248	6.49572226	6.5996771	0.103954845	1.91347532	0	0	0	0	0	3
204	107	9.37749497	1.64347469	6.49620673	6.53279222	6.49572226	6.59605932	0.100337058	1.91347532	0	0	0	0	0	3
205	107	9.4	1.65153094	6.49462672	6.53094681	6.49462672	6.59323295	0.0986062262	1.91347532	0	0	0	0	0	3
206	107	9.47748786	1.65958719	6.49529165	6.52963631	6.49462672	6.58976525	0.0951385246	1.91347532	0	0	0	0	0	3
207	108	9.5	1.66764344	6.49372563	6.5278852	6.49372563	6.58706744	0.093341812	1.91347532	0	0	0	0	0	3
208	108	9.57750281	1.67569969	6.49428403	6.52664638	6.49372563	6.58388248	0.0901568461	1.91347532	0	0	0	0	0	3
209	109	9.6	1.68375594	6.49278468	6.52498206	6.49278468	6.58118454	0.0883998551	1.91347532	0	0	0	0	0	3
210	109	9.67748495	1.69181218	6.49363301	6.5238194	6.49278468	6.5782107	0.0854260161	1.91347532	0	0	0	0	0	3
211	110	9.7	1.69986843	6.49208891	6.52224055	6.49208891	6.57558752	0.0834986127	1.91347532	0	0	0	0	0	3
212	110	9.77749426	1.70792468	6.4930119	6.52115002	6.49208891	6.57273809	0.0806491759	1.91347532	0	0	0	0	0	3
213	110	9.8	1.71598093	6.49146432	6.51965593	6.49146432	6.57017973	0.0787154073	1.91347532	0	0	0	0	0	3
214	111	9.87749533	1.72403718	6.49237243	6.51863249	6.49146432	6.56741908	0.0759547609	1.91347532	0	0	0	0	0	3
215	111	9.9	1.73209343	6.49088769	6.51722173	6.49088769	6.56489889	0.0740111998	1.91347532	0	0	0	0	0	3
216	112	9.97749647	1.74014967	6.49187595	6.51626589	6.49088769	6.56258152	0.0716938318	1.91347532	0	0	0	0	0	3
217	112	10	1.74820592	6.49031926	6.51492941	6.49031926	6.56003904	0.0697197839	1.91347532	0	0	0	0	0	3
