Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
159	88	7.1	1.28094351	101325.009	101325.009	101325.009	101325.009	7.49266474e-06	0.00101325009	0	100	0.0102246	0	0	3
160	89	7.17749531	1.28899976	101325.009	101325.009	101325.009	101325.009	7.09295273e-06	0.00101325009	0	100	0.0102084	0	0	3
161	89	7.2	1.29705601	101325.009	101325.009	101325.009	101325.009	6.56799239e-06	0.00101325009	0	100	0.0102235	0	0	3
162	89	7.27749155	1.30511226	101325.009	101325.009	101325.009	101325.009	6.24064705e-06	0.00101325009	0	100	0.010208	0	0	3
163	90	7.3	1.3131685	101325.009	101325.009	101325.009	101325.009	5.83501242e-06	0.00101325009	0	100	0.010224	0	0	3
164	90	7.37748864	1.32122475	101325.009	101325.009	101325.009	101325.009	5.53872087e-06	0.00101325009	0	100	0.0102088	0	0	3
165	91	7.4	1.329281	101325.009	101325.009	101325.009	101325.009	5.21705078e-06	0.00101325009	0	100	0.0102236	0	0	3
166	91	7.47750452	1.33733725	101325.009	101325.009	101325.009	101325.009	4.97497967e-06	0.00101325009	0	100	0.0102079	0	0	3
167	91	7.5	1.3453935	101325.009	101325.009	101325.009	101325.009	4.71826934e-06	0.00101325009	0	100	0.0102243	0	0	3
168	92	7.57748739	1.35344975	101325.009	101325.009	101325.009	101325.009	4.48297942e-06	0.00101325009	0	100	0.0102083	0	0	3
169	92	7.6	1.361506	101325.009	101325.009	101325.009	101325.009	4.28468047e-06	0.00101325009	0	100	0.0102233	0	0	3
170	93	7.67749092	1.36956224	101325.009	101325.009	101325.009	101325.009	4.09100903e-06	0.00101325009	0	100	0.0102077	0	0	3
171	93	7.7	1.37761849	101325.009	101325.009	101325.009	101325.009	3.93684604e-06	0.00101325009	0	100	0.0102238	0	0	3
